queryId,docId,similarite
32,2025,0.06475998004790191
32,328,0.06469663817312606
32,423,0.06469663817312606
32,508,0.06469663817312606
32,509,0.06469663817312606
32,566,0.06469663817312606
32,1253,0.06456259755532685
32,1411,0.06450036336877045
32,2263,0.06340031853706403
32,3187,0.06307739060806512
32,2740,0.06285539991564446
32,2925,0.06281207284731724
32,2283,0.06268377434249106
32,2674,0.0625196117144503
32,1060,0.06203493925976128
32,2000,0.06185615530857598
32,2217,0.061410877898116736
32,2227,0.06092149694526214
32,3055,0.06063008496209109
32,1959,0.06014193993386878
32,773,0.06001757311684167
32,776,0.059585649984065084
32,1363,0.05901855275759949
32,507,0.058920327037498534
32,989,0.05869744532025107
32,787,0.05825090906424641
32,1124,0.05825090906424641
32,1147,0.05814487712436849
32,70,0.05790808607404154
32,750,0.05775374893942754
32,2787,0.05763496059184968
32,1197,0.057426835640641175
32,486,0.05714891142025784
32,1127,0.05714891142025784
32,2883,0.05667688238468094
32,2828,0.05647084932527258
32,2426,0.05596460568704238
32,1061,0.055419162547975596
32,2523,0.054942937156826514
32,516,0.05394828287189497
32,448,0.05382339754701584
32,982,0.05359207620296995
32,1283,0.05344042610269396
32,321,0.05327309641549862
32,1870,0.05210534729433266
32,366,0.05134336101922743
32,3010,0.051326645257849995
32,644,0.051293516032177064
32,335,0.05118487240378652
32,1373,0.05110236551913982
32,3175,0.051073399387345134
32,1243,0.0510582463030624
32,2753,0.050993352939415225
32,806,0.05055692985446351
32,2236,0.05040710899503816
32,61,0.05031443464961339
32,1212,0.05029279832817759
32,1135,0.05021330737726042
32,1696,0.050033395313511
32,3,0.049969702868966626
32,2929,0.049888947493601225
32,2378,0.04984897513206312
32,449,0.049791184976985085
32,35,0.04954966095543922
32,2554,0.04939513745848138
32,3138,0.04916950620932292
32,1520,0.04909260060950501
32,1837,0.049050172005815504
32,1921,0.049050172005815504
32,2758,0.048784855165353504
32,1662,0.04834533719634738
32,2270,0.04822258002823997
32,2442,0.048055066385581345
32,2506,0.048055066385581345
32,2359,0.04790258250123176
32,2561,0.04783450305325842
32,1527,0.04705261059228608
32,961,0.04696591365786356
32,730,0.04680991474676325
32,911,0.04678791978943433
32,435,0.04665943143812187
32,2990,0.04630643704604152
32,330,0.0461792603108172
32,286,0.04589472049531377
32,313,0.04589472049531377
32,552,0.04561163438204195
32,934,0.04561163438204195
32,2487,0.04557505784000594
32,2128,0.04556713047692289
32,2234,0.045495861855857106
32,3200,0.04548007968834488
32,314,0.04542261905555113
32,472,0.04530932476039432
32,1274,0.045175790155659895
32,2365,0.04514892378712764
32,2606,0.04494173835436976
32,845,0.04490813715146231
32,2688,0.04462239822197498
32,2160,0.04455990811322736
32,2278,0.04442292929956581
32,2693,0.04441232858182066
32,3046,0.04440543290399105
32,932,0.04428398764506751
32,2280,0.0441299408573582
32,2551,0.0440699090598687
32,1027,0.0439827336155149
32,317,0.04385378583798088
32,3076,0.04383004455115518
32,175,0.043265857407795844
32,2335,0.043241795959580595
32,764,0.042438243130631596
32,878,0.042438243130631596
32,586,0.04238756287603494
32,2105,0.04202464774515422
32,852,0.041965193632912165
32,266,0.041902412385609406
32,2780,0.041629948432359
32,1214,0.041224409051523116
32,1968,0.041085682215513585
32,2416,0.04072910666222902
32,2507,0.04069359616553278
32,1924,0.0406905614735597
32,2130,0.040654622294055726
32,351,0.04060796622258985
32,646,0.04060796622258985
32,937,0.04060796622258985
32,1050,0.04048567908758708
32,530,0.0403599953505349
32,2781,0.040237885695510546
32,1954,0.040207328979432785
32,2043,0.040207328979432785
32,16,0.0401141644530961
32,957,0.0400600402074916
32,1966,0.03991861959576511
32,493,0.03976669375650535
32,1821,0.03976564224922199
32,2039,0.03976564224922199
32,1501,0.039686650830069156
32,373,0.0396614718574662
32,2284,0.03924113814447685
32,3078,0.039198850097657806
32,2419,0.039184989502959525
32,2199,0.03918491342179434
32,2855,0.03918294020565376
32,1914,0.039145627889102017
32,1657,0.0391279815285128
32,1493,0.03905276216417699
32,1864,0.03905276216417699
32,2405,0.03901135278867124
32,2058,0.03857855505283291
32,2658,0.03856409333514265
32,226,0.03845697090874607
32,26,0.038454047191806125
32,1405,0.03829120933052037
32,2206,0.03821502500704613
32,2773,0.038192040206625005
32,1069,0.037933489801444134
32,2086,0.03790836911429299
32,492,0.037895504845809044
32,1841,0.0378438569510416
32,1206,0.03778099960128729
32,1037,0.03769386454275598
32,2392,0.03767277366830933
32,1626,0.03739765762615573
32,792,0.037354887649921495
32,1096,0.03717114155155486
32,1401,0.03710029039372541
32,1271,0.03703475820579329
32,2611,0.03690882368113562
32,2374,0.036690711720013224
32,867,0.036683844218995676
32,1424,0.03666311724432544
32,1802,0.03664890886934479
32,1852,0.036647563539658784
32,1437,0.03657470034109657
32,1561,0.03657470034109657
32,350,0.03650931199107449
32,545,0.03650931199107449
32,1618,0.0363674184266651
32,1290,0.036347448684049544
32,1009,0.03628186870608697
32,2829,0.03624234181494266
32,1806,0.036053295774119545
32,1293,0.03594611163415069
32,2060,0.035926911833576075
32,1910,0.03586273809749478
32,1882,0.03582043277036541
32,1242,0.03570629741084474
32,1376,0.03570629741084474
32,2770,0.0356798832391018
32,2786,0.03565034057505011
32,2434,0.03537535109861496
32,388,0.0353130555448726
32,1825,0.035278357094582435
32,2979,0.03516735162314063
32,1344,0.035141111044370565
32,2574,0.03512684387540975
32,1836,0.0350185365235297
32,2099,0.03468133691928974
32,1683,0.03466899005855151
32,973,0.03443452306658968
32,851,0.034216676573731716
32,1438,0.034175256285909734
32,1231,0.03412574145606749
32,1453,0.03409209081505433
32,2464,0.03406220719536526
32,184,0.033347874898259126
32,788,0.033338130670985684
32,1998,0.0333139383318281
32,2032,0.03328367485439693
32,2094,0.033255587384319
32,1021,0.03320083988935579
32,2055,0.03318139029321617
32,865,0.033126336053823986
32,2253,0.033114880167051976
32,2557,0.03303941777868325
32,1255,0.032999287616384404
32,1635,0.032788029246670417
32,2789,0.03276907041532277
32,87,0.03273521890837954
32,1901,0.03272576343943106
32,2798,0.03238747819248564
32,2147,0.03237698265039027
32,2567,0.03235059191747299
32,828,0.03227842216770675
32,1887,0.032255465964165064
32,696,0.03222478396241677
32,3001,0.03220914920051022
32,1957,0.032206140723521605
32,2194,0.03216725091015116
32,868,0.032108364448588785
32,94,0.032069157743567146
32,2616,0.03203423767277995
32,2655,0.03175468918083552
32,2273,0.031699049028076715
32,2972,0.03164300075031452
32,2261,0.031576084282116036
32,2580,0.03147360396055903
32,2847,0.03144721146111103
32,332,0.031418829812245114
32,1292,0.03132309177979238
32,1775,0.03126731666088726
32,2641,0.030904890042273283
32,1790,0.030846034644779724
32,2766,0.03073062269014765
32,1811,0.03053628116765457
32,1444,0.030433476880355043
32,1031,0.03040285854892813
32,2600,0.030388391901789616
32,3152,0.030369737261371543
32,1992,0.0303681205700526
32,894,0.030365158526028953
32,39,0.030260177272672138
32,3083,0.030099185753675314
32,854,0.02996134284093028
32,2901,0.029845446632946162
32,1665,0.029815160812619285
32,462,0.029704374231418466
32,1633,0.02969490136769671
32,2665,0.02962743355551185
32,2656,0.029536889573685377
32,2398,0.02952960895711989
32,1002,0.029478501606957946
32,497,0.029455185448501477
32,88,0.029261967887414725
32,2720,0.029242202066821998
32,2891,0.02917991095239917
32,3047,0.029159641367558498
32,1543,0.02911925183534862
32,1707,0.029094412782179842
32,1610,0.02907470403946666
32,2459,0.029062010191205703
32,3071,0.02904921621556499
32,3021,0.029021261570050066
32,2569,0.02897394996723873
32,1028,0.02895108890189884
32,1879,0.028864402764960568
32,2141,0.028828358946134162
32,1116,0.028651517740941154
32,2927,0.028642914960953662
32,106,0.02856528181930741
32,3054,0.028498719626255168
32,1369,0.028494644451400642
32,1333,0.028461657945843568
32,535,0.028326711115497248
32,2266,0.02831199354450551
32,2140,0.02829925767715269
32,52,0.02822527692465042
32,2738,0.028188057441410428
32,3167,0.02814784824404097
32,2697,0.028129112800919436
32,1025,0.028100788137801317
32,1111,0.02807299037956783
32,1632,0.028045025779458763
32,82,0.028034711669712407
32,336,0.02778043672522374
32,606,0.027740849681125154
32,2346,0.027737917555579063
32,1394,0.02773433845903139
32,2395,0.027577004094255966
32,1230,0.027429277129107036
32,2437,0.027426757028449635
32,3066,0.027407525512227398
32,2686,0.027280190568637293
32,1932,0.027160463819799467
32,2408,0.027086532944053
32,2248,0.02707630788861245
32,2700,0.027064644310891128
32,895,0.02702193321607335
32,2536,0.026945549010291614
32,2338,0.026826590950400117
32,1511,0.026811510160664687
32,58,0.026576113960362944
32,1876,0.026387716786689486
32,1673,0.026374564241629803
32,2195,0.02625332687446477
32,1003,0.026222438716291107
32,755,0.026161772066712292
32,1563,0.026140213137817517
32,626,0.026085540313575094
32,2075,0.026082763452394266
32,1181,0.02600375521661685
32,1423,0.02595011414238546
32,2596,0.025825478691512357
32,1110,0.025762392790646876
32,2252,0.025637614316443444
32,2811,0.025528031254599685
32,1473,0.02551824716101976
32,3126,0.025461455624627923
32,697,0.024852351557248846
32,1409,0.024823967878828037
32,780,0.024741260645711943
32,2701,0.024160937672141346
32,177,0.02415595394124575
32,3085,0.02408998335781709
32,2905,0.023942572380042992
32,2666,0.02385118308608945
32,1491,0.023831320960536445
32,3098,0.023736026652820767
32,1958,0.02341891764329944
32,1650,0.022943791564057094
32,1403,0.022632966824449877
32,1848,0.022627013172566452
32,3096,0.022370243270323012
32,1805,0.022216498995262197
32,2107,0.022196119386174575
32,1278,0.02192267583981071
32,1443,0.021070493106624632
33,1104,0.23905944313352645
33,2325,0.21747112050565512
33,1662,0.1975087243496584
33,1782,0.18674677201006887
33,2605,0.18344447850271223
33,349,0.17669792969674356
33,2335,0.17665885592810068
33,1952,0.17008129327371255
33,285,0.16898142209468117
33,315,0.16898142209468117
33,1968,0.16785032753964596
33,2838,0.1677287376696326
33,1990,0.16457179719426718
33,1954,0.1642619271426823
33,2043,0.1642619271426823
33,2778,0.16216070589799897
33,85,0.16153103976869412
33,1351,0.15603972919452064
33,1636,0.1534808405632395
33,1501,0.15340083659880585
33,2286,0.14908599096065758
33,1285,0.14858198311162912
33,1577,0.14858198311162912
33,956,0.14825192039017432
33,1143,0.1454617439267318
33,496,0.14276427870551867
33,2226,0.13910433249013043
33,1658,0.13875148161623496
33,1809,0.13749952910121552
33,751,0.13717751105562473
33,1529,0.13716145526135565
33,70,0.1365237333351025
33,559,0.13617750537594484
33,749,0.13437138613489266
33,256,0.13346600314119972
33,301,0.13346600314119972
33,511,0.13346600314119972
33,777,0.13346600314119972
33,936,0.13346600314119972
33,196,0.13151060319254143
33,1766,0.12834460586910595
33,955,0.12705485918816697
33,1147,0.12654739833320133
33,1048,0.12418940161319944
33,635,0.12406964798719596
33,1617,0.12095705510656146
33,112,0.1207878623237507
33,325,0.1207878623237507
33,647,0.1207878623237507
33,2592,0.12040882562030057
33,1369,0.11776396595627903
33,2805,0.11519505704685294
33,119,0.11511718587724654
33,238,0.11504419532839366
33,1151,0.11408380213041557
33,213,0.11355577071229996
33,378,0.11334240853138655
33,1963,0.11308321559351799
33,485,0.11143980002486222
33,942,0.11119311620913779
33,2281,0.11076942562962908
33,831,0.10924767215667727
33,1441,0.1087173707065515
33,2806,0.107965852587863
33,525,0.10696339664958254
33,3062,0.1061341382156563
33,111,0.1060044320297136
33,1599,0.10397031935957998
33,2544,0.10376997859332622
33,1579,0.10242886122306968
33,2419,0.1010058051422865
33,1141,0.10018105701978845
33,199,0.09996577400120009
33,2133,0.09971958213226943
33,826,0.09943529393543608
33,1045,0.09918156388408712
33,1286,0.0989723982603922
33,1576,0.0989723982603922
33,685,0.09878167461503974
33,1274,0.0983212794416495
33,896,0.09680331526670788
33,872,0.09655466389923627
33,2186,0.09611920489361203
33,1924,0.09593180746414105
33,1806,0.09530650319801086
33,2218,0.09520534939134065
33,1047,0.09513191394782416
33,2591,0.09511552959576604
33,1823,0.09488093669288632
33,660,0.09413775653330897
33,495,0.09360504437559415
33,259,0.0932278246312153
33,506,0.0932278246312153
33,608,0.0932278246312153
33,609,0.0932278246312153
33,1601,0.09142841739118537
33,1298,0.09137624575250312
33,464,0.09094320708287283
33,1791,0.09051899687102706
33,2415,0.09045023502515712
33,2099,0.08939689415201181
33,2726,0.08934161340975143
33,2871,0.08801593004828824
33,631,0.08788885180323086
33,750,0.08707573327445504
33,931,0.08625003073554516
33,212,0.08596190601499126
33,370,0.08596190601499126
33,1905,0.08568002124968012
33,1049,0.08516709225766679
33,1989,0.08478579654966459
33,1363,0.08467640947815663
33,492,0.08438319799375851
33,3016,0.08353142474648477
33,1979,0.08321803658176188
33,2124,0.08321803658176188
33,2134,0.08304115391981638
33,461,0.08294780803107268
33,2142,0.08291972940027159
33,2077,0.08286984717814702
33,1909,0.08244995156602253
33,2719,0.08241259322110854
33,228,0.0812870249713611
33,643,0.08104674082629501
33,467,0.08090142126507256
33,499,0.08090142126507256
33,611,0.08090142126507256
33,1802,0.08067315738112749
33,1610,0.08046048579690901
33,2835,0.07913405323158075
33,1796,0.07902518928026094
33,1727,0.07895954745906704
33,633,0.07861621123818725
33,2699,0.07761447288982119
33,1859,0.07759317103298351
33,1732,0.07752439813472987
33,1061,0.07752414531662306
33,1014,0.07726574667319655
33,1028,0.0765318950118119
33,1660,0.07622698440961351
33,1744,0.07569261325948907
33,1280,0.07557802614365591
33,2081,0.07539515117426988
33,1608,0.07529751379600845
33,1212,0.0744129231664654
33,1623,0.07433343130387234
33,2978,0.07397142724845651
33,27,0.07388071453913586
33,1513,0.07349786097977819
33,1255,0.07348062605093657
33,1307,0.07329186615861974
33,2007,0.07287351804568848
33,1364,0.07261237759630994
33,2050,0.07198341086474233
33,1787,0.07192446750837364
33,167,0.071875808310385
33,366,0.07182263314160864
33,2923,0.07176464496051643
33,3152,0.07159949831578406
33,1041,0.07149733540612348
33,1229,0.07149733540612348
33,494,0.07146295468589832
33,2831,0.0712784384491737
33,2862,0.0712784384491737
33,512,0.07121403081113606
33,782,0.07121403081113606
33,2338,0.07091580731549574
33,1801,0.07052790558537947
33,1235,0.07035010581809228
33,2095,0.07016110600230654
33,2918,0.06962681793657019
33,3078,0.06942921712118474
33,2812,0.06918023363727051
33,755,0.06915836568072084
33,2310,0.06896724761261021
33,2729,0.06877448861517306
33,2446,0.06872318067386976
33,1707,0.06859280148090204
33,3115,0.06854148094436008
33,1174,0.06845499022942261
33,1320,0.06845499022942261
33,1855,0.06845046587069359
33,2375,0.0683977944714403
33,2908,0.0682977579618269
33,2942,0.06822548772453192
33,1110,0.06810261082019374
33,912,0.06802291082072091
33,3083,0.06702287147875773
33,1978,0.06699352716165752
33,1507,0.06694703534327626
33,2701,0.06672002509796056
33,3069,0.06649336198047129
33,1388,0.06635782927753854
33,2929,0.06631097016921084
33,2494,0.0661887259788049
33,1404,0.06614184507207069
33,1692,0.06605269542962167
33,812,0.06587704659278898
33,1780,0.06580878415201143
33,697,0.06569692651702855
33,1271,0.06559616575727666
33,2890,0.06558417887785836
33,73,0.06505101301917846
33,329,0.06502047211842313
33,1193,0.06495156067598816
33,1424,0.06493791325903768
33,2047,0.06480048654864963
33,1604,0.06478971129696161
33,825,0.06452376976326359
33,2998,0.064248733880888
33,2996,0.06414564554457658
33,571,0.06411662395390834
33,339,0.06351523287780142
33,389,0.06351523287780142
33,1637,0.06311060321006189
33,726,0.06273584833198342
33,1632,0.06244880422406751
33,2213,0.06223933447697265
33,1876,0.062211512314566356
33,2153,0.06216549339318141
33,1958,0.06190765924005398
33,1911,0.0616864139409953
33,2336,0.06121150767969623
33,1401,0.06091899644669466
33,12,0.06081260763098378
33,1709,0.06066748018191598
33,2484,0.060536647155547595
33,1435,0.06051295384596638
33,2245,0.060070327282245296
33,335,0.059944859844703866
33,1832,0.059927265181160164
33,2261,0.059922424391928866
33,1537,0.05968400382657441
33,842,0.05941080080121714
33,2698,0.059401581827021085
33,721,0.05921480180113778
33,2321,0.0591900769558762
33,2970,0.05912287047626722
33,361,0.0589512218012582
33,1373,0.05887146397421376
33,2635,0.0587375055913867
33,2791,0.0587375055913867
33,624,0.05849143203470388
33,1899,0.05842170527111433
33,1003,0.05839038817609797
33,1839,0.05824107338942004
33,2784,0.05808541116647869
33,1346,0.057971015136078094
33,1278,0.05795235997635779
33,2765,0.0578011193953463
33,3194,0.057792385097939936
33,3086,0.057511468715253485
33,168,0.057413302422058915
33,443,0.0573991807079098
33,553,0.0573991807079098
33,2798,0.057364878046973156
33,2809,0.05734921075680803
33,1176,0.057075803782474344
33,2737,0.056606488208109984
33,2395,0.056427902265832004
33,130,0.0563761565834699
33,368,0.0563761565834699
33,2712,0.05596475735788517
33,347,0.055952565956430216
33,727,0.05585701182180543
33,3173,0.05576877833940104
33,2877,0.055758418223887
33,3163,0.05562537514246222
33,2025,0.055513536592838045
33,2708,0.05545381284983391
33,3098,0.055445922985231245
33,3118,0.05531663547989427
33,295,0.05529230345057175
33,1819,0.055272164914195815
33,3149,0.05521656886894189
33,892,0.05503420521156494
33,2509,0.054795292558684906
33,2510,0.054795292558684906
33,2369,0.05467013343809248
33,2557,0.05460217220332887
33,2355,0.054291539136101
33,2260,0.05408153152240248
33,14,0.05406495172455872
33,836,0.05376592052006196
33,2125,0.053572698553614434
33,1433,0.05336744800758173
33,2454,0.05311771528466461
33,1234,0.05284258446775269
33,2127,0.05271307691754776
33,2523,0.05271189887078863
33,2409,0.05266838607060835
33,967,0.05260357657779419
33,1622,0.05248153516632929
33,2177,0.05242985594549536
33,3112,0.05242799255206139
33,617,0.05241463824962742
33,2223,0.052126168078129614
33,3097,0.05211674442786323
33,1902,0.052079549949123956
33,2980,0.05205587542817302
33,3055,0.0519733087885497
33,1708,0.05187476533159948
33,2686,0.051770040329935166
33,1885,0.05153303654233341
33,1916,0.0513765873112926
33,1650,0.05108971404800987
33,1729,0.051042700034798834
33,1863,0.051042700034798834
33,131,0.05069402807460928
33,2065,0.05061172451438915
33,1260,0.05016670638175589
33,1673,0.05005141921711459
33,2195,0.04982134518695571
33,108,0.04978326143835398
33,1580,0.04960668544488134
33,2379,0.04954262449198347
33,2198,0.04939855035802932
33,3026,0.04935989025756157
33,1797,0.04870136931815847
33,2367,0.04858924189111752
33,2437,0.048578421660690235
33,2364,0.04841744411198576
33,2589,0.047798465996822435
33,2675,0.047798465996822435
33,2716,0.047765746477834235
33,251,0.04770886908589065
33,835,0.04744997959058816
33,2777,0.04736827384797954
33,717,0.04725591301089963
33,2554,0.04698414752228019
33,327,0.04696490945453247
33,625,0.04692946092628845
33,1347,0.04678063637485768
33,2837,0.04676722586682435
33,2884,0.04672305644662649
33,2366,0.0461877848266172
33,2775,0.04533169444453229
33,618,0.04531283511745468
33,89,0.045308295703412244
33,2181,0.04522456049998124
33,2014,0.04517740756824183
33,184,0.04517331812099811
33,1887,0.04512116956831686
33,1930,0.04502054400602208
33,60,0.04457669921328797
33,1581,0.04451756966545302
33,2824,0.04449980659126928
33,1768,0.044231367353343896
33,3093,0.04422384348946802
33,1539,0.04417603811742348
33,1734,0.04405156899728352
33,1880,0.04405156899728352
33,1642,0.04397448847356584
33,1370,0.043802892880138514
33,1784,0.04368154087123753
33,1836,0.04359677688673351
33,895,0.04347435491094831
33,2362,0.042669894143949096
33,974,0.042634596507299775
33,536,0.04261794070190344
33,2859,0.042465993459716814
33,2927,0.04238916024301084
33,2974,0.04193722697179648
33,1977,0.04170231260241082
33,2745,0.04156750143863107
33,2915,0.04153776821777295
33,2405,0.04137604714342579
33,558,0.04083709196883294
33,1406,0.040781991347798044
33,2486,0.04061644005760034
33,2340,0.04061272877839486
33,1651,0.04055453810429171
33,149,0.04043189596807185
33,1450,0.040344667517091294
33,2507,0.040297965376997424
33,2887,0.040221851684881495
33,185,0.039851441577069935
33,1334,0.039752938495354266
33,1116,0.03964468620429628
33,354,0.039587715328905336
33,778,0.039587715328905336
33,1998,0.03927036396386227
33,2266,0.039174891537634586
33,1973,0.03914855504839286
33,2604,0.03908436380194957
33,1904,0.038618929514802725
33,927,0.03848676794877649
33,2475,0.03806521156565636
33,1910,0.03803657746124569
33,2206,0.03784349135305461
33,1112,0.03746872426188182
33,1666,0.037441823325453004
33,2073,0.037441823325453004
33,1559,0.03730821576782805
33,2431,0.037229818312150685
33,1932,0.03679179786384861
33,1818,0.03632674321157275
33,1353,0.03626062672333478
33,1066,0.03618911321814366
33,1590,0.035918744724682435
33,3190,0.035060586532727575
33,2697,0.035019700322982975
33,2487,0.034554614905502115
33,1504,0.0343528837306113
33,605,0.03430218713569967
33,2669,0.03369329912997643
33,1786,0.03358228880285347
33,1679,0.033572885954063464
33,2049,0.03327769099662837
33,1643,0.03306164917750483
33,3037,0.033051716298646
33,3085,0.03301830895735125
33,1171,0.032928209274737934
33,2916,0.03270946092167922
33,2093,0.03255006049514133
33,1015,0.032176297551773446
33,3047,0.032093729524236426
33,2849,0.031856183842431385
33,3200,0.03169148633267919
33,2129,0.03167936655604794
33,1672,0.03158408448739029
33,1195,0.031363958282877503
33,2993,0.03117913076957571
33,2766,0.030431853801853058
33,2285,0.030109254437218683
33,2794,0.03009371511951359
33,2800,0.028941108391168723
33,1267,0.02858925829456464
33,2251,0.027826555609982765
33,2994,0.027680408755933424
34,89,0.20816711409597535
34,1524,0.20448448096211005
34,307,0.17652860339100152
34,1197,0.16793293705856632
34,2556,0.15283382788070204
34,150,0.1441834576348383
34,515,0.1441834576348383
34,819,0.13695059138144106
34,177,0.13029265960508898
34,1949,0.12974034078999375
34,1852,0.12239405675212855
34,1615,0.12206386539273018
34,1803,0.12155172132795096
34,334,0.12038950585020172
34,196,0.11819081927664325
34,340,0.11651802506700513
34,2767,0.11424152825077583
34,231,0.11242133667887157
34,679,0.1123893541929056
34,1191,0.11113039777793715
34,341,0.11094729414196906
34,1253,0.11038272653240554
34,112,0.10855410940376665
34,325,0.10855410940376665
34,647,0.10855410940376665
34,2307,0.10834839390374633
34,1046,0.1066469422557267
34,1644,0.10453859695787372
34,2227,0.10415753380261598
34,1755,0.10277059201135516
34,672,0.10260808022349178
34,776,0.1018736351462678
34,962,0.10158817316500987
34,507,0.10073613195328282
34,1080,0.0997066359346137
34,2676,0.09956845152386604
34,1882,0.09857885086855347
34,62,0.0969378906781307
34,1567,0.09674052352613034
34,848,0.09665353471349385
34,2837,0.09563632858330283
34,2440,0.09563233020451176
34,2458,0.09563233020451176
34,111,0.09526798877352922
34,125,0.09460516733458788
34,342,0.0940449647817918
34,3195,0.09368134239334583
34,1599,0.0934398970672498
34,1440,0.09311259125502659
34,182,0.09282641115842503
34,1997,0.09226257722539703
34,3132,0.09169966892508738
34,226,0.091364106466372
34,1609,0.0904465200472839
34,1665,0.09023105634994888
34,179,0.09007123591595652
34,3160,0.0896938046312017
34,3161,0.08930957228380923
34,2385,0.08886613960393525
34,1520,0.08876308035554792
34,1999,0.08841687784194084
34,1961,0.08839409605399697
34,1932,0.08773815711165849
34,1771,0.08758240929834175
34,1387,0.08701180258610576
34,181,0.08646070266837098
34,764,0.08589334792209229
34,878,0.08589334792209229
34,1960,0.08517233522031178
34,1454,0.0847817499721312
34,890,0.08466609749244645
34,388,0.08389495298811735
34,2291,0.08359976297755987
34,180,0.08273526772315075
34,327,0.08063742941439611
34,1086,0.08011878512078477
34,765,0.07989055458997016
34,884,0.07989055458997016
34,2031,0.07956293897065062
34,1875,0.0784874652506045
34,1763,0.07731068058463664
34,1037,0.07629091081205117
34,842,0.07586282344551455
34,1393,0.07312124157419156
34,1194,0.07049670322993218
34,1450,0.06927066009370877
34,1566,0.06919408966267415
34,1120,0.06905441287977594
34,1689,0.06854658672485316
34,1940,0.06854658672485316
34,2266,0.06726218761777615
34,1620,0.06662895341227194
34,1121,0.06346464692202097
34,2779,0.062286836781731046
34,768,0.05911472537058678
34,1643,0.057984407299184575
34,767,0.05716655046672007
34,1015,0.05643165386593076
34,1397,0.0558431368822895
34,1946,0.04423649514763008
35,1474,0.32945486231701904
35,2850,0.18757763333378
35,2414,0.18149292131125366
35,393,0.17463703679841758
35,2090,0.1722729393510353
35,1387,0.15825527506901463
35,284,0.1536907757544365
35,55,0.14962245586767978
35,3203,0.14301823325086693
35,1214,0.14076531739479123
35,496,0.1390909254331499
35,1216,0.13843799471364687
35,2490,0.13172614723239645
35,1664,0.129606491839033
35,340,0.12645397296079622
35,717,0.12492051109615185
35,1397,0.12393982019688245
35,3071,0.12377110148437377
35,526,0.12348129344607765
35,928,0.12348129344607765
35,341,0.12040820401336266
35,1393,0.12000340430465498
35,112,0.1178109430487968
35,325,0.1178109430487968
35,647,0.1178109430487968
35,2166,0.11673395617364352
35,2167,0.11580004845061075
35,3201,0.11237226564987982
35,634,0.11177615003736291
35,762,0.11060378287181788
35,819,0.11041309664990916
35,1080,0.10820901089970442
35,351,0.10813173578915232
35,646,0.10813173578915232
35,937,0.10813173578915232
35,2676,0.10805904296358261
35,270,0.1080076048452636
35,2415,0.10694795241787494
35,1244,0.10527040392130645
35,2440,0.10378727317859175
35,2458,0.10378727317859175
35,125,0.10267252011180235
35,64,0.10217045071623398
35,342,0.10206454689544284
35,2095,0.10167310200087575
35,1599,0.10140788268945286
35,1020,0.10116453651636076
35,182,0.10074208243681605
35,2532,0.10064038725925076
35,226,0.09915508130215912
35,791,0.09804568321180146
35,179,0.09775196262133673
35,2385,0.09644410303164784
35,1631,0.09594520651887889
35,21,0.09490966118285576
35,181,0.09383354507691231
35,764,0.09321780977154777
35,878,0.09321780977154777
35,1,0.09306249728583797
35,210,0.09220633133169423
35,206,0.09162686561022812
35,1860,0.09149022814293792
35,388,0.09104900388249723
35,2291,0.09072864186475907
35,180,0.0897904277175237
35,2417,0.08936232217000592
35,209,0.08818669707883621
35,327,0.0875136985280371
35,765,0.08670313476505925
35,884,0.08670313476505925
35,434,0.08658688770566873
35,2577,0.08610943338326531
35,1649,0.08610195347785485
35,1505,0.08511947506400315
35,378,0.08504834718740255
35,99,0.08488063424384217
35,1644,0.08428171133198765
35,1763,0.08390326480910094
35,2521,0.08307584317832428
35,1037,0.08279653527798672
35,3095,0.08263661812309674
35,1806,0.08249053071211443
35,842,0.08233194322674187
35,2810,0.0823230189830601
35,54,0.08201972815956136
35,176,0.08143542360331815
35,1471,0.08019387145913841
35,1049,0.07934253204588711
35,2762,0.078974569003351
35,156,0.0789514366929416
35,62,0.0781538260223477
35,1567,0.07799470353730023
35,371,0.07795964129427854
35,804,0.0777748911668247
35,2901,0.07772953805160945
35,1386,0.07771281670160962
35,1196,0.0775240843063366
35,1395,0.07707468325070672
35,1243,0.07705085875865612
35,3199,0.07703158505620807
35,2907,0.07691957317022574
35,111,0.07680750806542051
35,1977,0.07664130216976475
35,2725,0.07641617860508643
35,1952,0.07638948138960724
35,3075,0.07637904275796296
35,1931,0.07603813283693393
35,1197,0.07569810348471696
35,1450,0.07517764031298219
35,1689,0.07439182237490567
35,1940,0.07439182237490567
35,961,0.07410276925670847
35,3066,0.07389523184166126
35,1457,0.0732830704377354
35,3189,0.0730101763739224
35,2266,0.07299789753054116
35,1796,0.07293105659009737
35,1342,0.0721096509370227
35,1388,0.07168733944741494
35,2164,0.0716499143157271
35,1595,0.07055521280773192
35,1660,0.07034863901374558
35,1524,0.06986437972357848
35,2884,0.06980639263059696
35,89,0.06970734654510717
35,2267,0.06962723236638367
35,671,0.06901596309355197
35,1223,0.06871175188529856
35,1551,0.06856670704642681
35,3101,0.06846499066631516
35,2904,0.06793148817689044
35,1614,0.06763553874383586
35,1275,0.06762043708601677
35,3094,0.06761880530144723
35,2830,0.06761285936483533
35,1396,0.0672729194444606
35,3175,0.06677156189935124
35,2248,0.06668086791205408
35,1391,0.06606200235900243
35,1978,0.06600294043919083
35,2702,0.06542230568226692
35,697,0.06472551172709515
35,1851,0.06446820676139033
